,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,mean_shift_,optics_,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,random_model_n12,random_model_n13,random_model_n14,random_model_n15,random_model_n16,random_model_n17,random_model_n18,random_model_n19,random_model_n20,random_model_n21,random_model_n22,random_model_n23,random_model_n24,random_model_n25,random_model_n26,random_model_n27,random_model_n28,random_model_n29,random_model_n30,random_model_n31,random_model_n32,random_model_n33,random_model_n34,random_model_n35,average_model,optimal_clustering
0,0.49002347417840375,0.5263063890589916,0.528398652786283,0.5150796080832823,0.5157940395999183,0.5161512553582364,0.5157940395999183,0.5157430087773015,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49002347417840375,0.49298326189018166,0.5035976729944887,0.5036487038171056,0.5026280873647683,0.5014543784445805,0.49471830985915494,0.4995152071851398,0.49002347417840375,0.528398652786283,0.5292151459481527,0.5290620534803021,0.5291641151255358,0.5201316595223515,0.5201316595223515,0.516661563584405,0.5055368442539294,0.48884976525821594,0.4975760359256991,0.4993110838946724,0.49624923453766073,0.5013523167993468,0.499821392120841,0.5005358236374771,0.4982904674423352,0.4964533578281282,0.5004847928148601,0.49869871402327004,0.49640232700551135,0.4997193304756073,0.49793325168401714,0.5020667483159829,0.4988007756685038,0.4990559297815881,0.49716778934476424,0.5057919983670137,0.5008930393957951,0.4996682996529904,0.4985456215554195,0.5013523167993468,0.49936211471728925,0.4999744845886916,0.49594304960195956,0.49471830985915494,0.5028322106552358,0.49864768320065317,0.49813737497448457,0.4982394366197183,0.5005868544600939,0.49818840579710144,0.49885180649112065,0.49808634415186775,0.4966064502959788,0.5051213075554777,0.5292151459481527
1,0.49984690753214944,0.5356705450091855,0.5334251888140437,0.5356705450091855,0.5363339457032047,0.5335782812818942,0.5334762196366606,0.5341396203306797,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.49984690753214944,0.5204123290467443,0.501837109614207,0.5085731781996325,0.49147785262298427,0.49071239028373137,0.49321290059195755,0.49499897938354764,0.49984690753214944,0.5393447642375995,0.5393957950602164,0.5389875484792814,0.5386303327209635,0.5271994284547867,0.5267911818738518,0.5313329250867525,0.4942845478669116,0.49295774647887325,0.49918350683813023,0.504031434986732,0.49795876709532555,0.5010716472749541,0.49862216778934476,0.5019391712594407,0.49943866095121453,0.5040824658093489,0.5042865890998163,0.4967850581751378,0.4990304143702797,0.5024494794856094,0.5034700959379466,0.50438865074505,0.5001020616452337,0.49918350683813023,0.5011226780975709,0.4953561951418657,0.4933149622371913,0.5060726678914064,0.5021432945499081,0.5002041232904675,0.5045417432129006,0.5006123698714023,0.48479281486017556,0.49989793835476626,0.49913247601551336,0.5016329863237395,0.4988262910798122,0.4960706266585017,0.5010716472749541,0.5046948356807511,0.5035721575831802,0.5001530924678506,0.5011737089201878,0.5134458927477911,0.5393957950602164
2,0.48673198611961627,0.5461828944682589,0.5452133088385385,0.5351092059604001,0.5342416819759135,0.532557664829557,0.5327617881200245,0.5146968769136558,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.48673198611961627,0.5231169626454378,0.49938763012859766,0.5120432741375791,0.509848948765054,0.506940191875893,0.501428863033272,0.5076546233925291,0.48673198611961627,0.547203510920596,0.5482241273729332,0.5480200040824658,0.5477648499693815,0.5243417023882425,0.5243417023882425,0.5160236783016943,0.5051030822616861,0.4837211675852215,0.49969381506429883,0.49969381506429883,0.5076546233925291,0.49499897938354764,0.5033680342927128,0.5007654623392529,0.49397836293121045,0.49550928760971624,0.5009695856297204,0.5004592774035518,0.5044907123902838,0.49836701367626046,0.5020922637272913,0.4975505205143907,0.4972953664013064,0.49943866095121453,0.5015819555011227,0.5023474178403756,0.504031434986732,0.4990814451928965,0.5013778322106552,0.49785670545009186,0.4951010410287814,0.499285568483364,0.4933149622371913,0.5000510308226168,0.4958154725454174,0.5001020616452337,0.504031434986732,0.4977546438048581,0.49979587670953257,0.4990304143702797,0.5008164931618698,0.5006634006940192,0.49918350683813023,0.511048902108302,0.5482241273729332
3,0.483517044294754,0.5279138599714227,0.538426209430496,0.5370483772198408,0.5286793223106756,0.5078587466829966,0.5078587466829966,0.527811798326189,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.483517044294754,0.48805878750765463,0.5035721575831802,0.4933659930598081,0.5104102878138396,0.5070422535211268,0.5083690549091652,0.5093386405388854,0.483517044294754,0.5273014901000204,0.5379669320269442,0.5348540518473158,0.5349050826699326,0.5349050826699326,0.5323535415390896,0.5327107572974077,0.5032659726474791,0.48489487650540924,0.4988262910798122,0.5022453561951419,0.5046948356807511,0.5066850377628087,0.4985711369667279,0.49979587670953257,0.49994896917738313,0.5030618493570116,0.49561134925495,0.500357215758318,0.5059706062461727,0.49668299652990405,0.499285568483364,0.49561134925495,0.4961216574811186,0.502194325372525,0.5042355582771995,0.5001020616452337,0.5008164931618698,0.4995917534190651,0.5060216370687896,0.5037762808736477,0.5035211267605634,0.5016840171463564,0.49693815064298835,0.5018881404368238,0.5006123698714023,0.5032149418248623,0.4982649520310267,0.49785670545009186,0.5061747295366401,0.49739742804654014,0.4994896917738314,0.5042355582771995,0.5051030822616861,0.5063176158399674,0.538426209430496
4,0.5031383955909369,0.5387068789548888,0.5314605021432945,0.5331445192896509,0.5337568891610532,0.531307409675444,0.5307460706266585,0.5306950398040416,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5031383955909369,0.5224280465401102,0.5006889161053276,0.5106399265156154,0.49987242294345785,0.49374872422943455,0.4964533578281282,0.4953817105531741,0.5031383955909369,0.5425852214737702,0.5375331700347009,0.5370738926311492,0.5362573994692794,0.5248775260257196,0.5246734027352521,0.5286027760767503,0.4942590324556032,0.49563686466625845,0.5004847928148601,0.49589201877934275,0.49129924474382525,0.4977291283935497,0.4964533578281282,0.49589201877934275,0.49813737497448457,0.4978311900387834,0.5032914880587875,0.5004847928148601,0.5033935497040213,0.4994131455399061,0.5044141661563585,0.49640232700551135,0.49665748111859565,0.4988007756685038,0.49446315574607064,0.5001275770565422,0.4932894468258828,0.4984945907328026,0.49742294345784854,0.4993110838946724,0.49961726883037355,0.5043121045111247,0.5068636456419677,0.49844355991018574,0.49675954276382933,0.4977801592161666,0.50130128597673,0.49895386813635434,0.5003827311696265,0.49910696060420495,0.4997703612982241,0.5002296387017758,0.5026280873647683,0.5145197270580001,0.5425852214737702
5,0.49369769340681774,0.5307971014492754,0.535338844662176,0.5325321494182487,0.522530108185344,0.529827515819555,0.5307971014492754,0.5238058787507655,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.49369769340681774,0.5121198203715044,0.4960451112471933,0.5108440498060829,0.5017605633802817,0.4988007756685038,0.5032914880587875,0.5014033476219637,0.49369769340681774,0.5293682384160032,0.535338844662176,0.5318687487242294,0.5320218411920801,0.5313584404980608,0.5296233925290875,0.5293172075933864,0.4886456419677485,0.49446315574607064,0.5065574607062666,0.4989028373137375,0.49961726883037355,0.49910696060420495,0.49298326189018166,0.49650438865074503,0.5024239640743009,0.49762706674831597,0.5075780771586038,0.4982394366197183,0.501250255154113,0.4977291283935497,0.5007399469279444,0.4996682996529904,0.5015054092671973,0.5063023065931823,0.5024749948969177,0.5028322106552358,0.5007909777505614,0.5001275770565422,0.5077311696264544,0.5025260257195346,0.49573892631149213,0.5009951010410287,0.49742294345784854,0.499821392120841,0.5021688099612166,0.50568993672178,0.49839252908756887,0.5010461318636457,0.49599408042457643,0.49818840579710144,0.5015564400898143,0.5088028169014085,0.4964533578281282,0.5101791910885604,0.535338844662176
6,0.4866809552969994,0.5419473361910594,0.5427127985303123,0.5455705245968565,0.5449071239028374,0.543937538273117,0.5433761992243314,0.5433251684017146,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.4866809552969994,0.5243927332108593,0.5009185548071035,0.5211267605633803,0.5127066748315983,0.5034190651153296,0.5052051439069197,0.5095427638293529,0.4866809552969994,0.5460808328230251,0.548683404776485,0.5481220657276995,0.5474586650336803,0.5362829148805879,0.5362829148805879,0.5421514594815269,0.4834149826495203,0.5061747295366401,0.4989793835476628,0.4967340273525209,0.49321290059195755,0.49494794856093083,0.4962237191263523,0.5009185548071035,0.4962237191263523,0.5019391712594407,0.49744845886915695,0.4982139212084099,0.4965299040620535,0.5018881404368238,0.5060216370687896,0.5,0.5004082465809349,0.49739742804654014,0.4953051643192488,0.5034190651153296,0.4938763012859767,0.4971422739334558,0.5,0.4990814451928965,0.4967340273525209,0.5037252500510309,0.5105123494590733,0.498520106144111,0.5050010206164524,0.5042355582771995,0.5002041232904675,0.49913247601551336,0.5001020616452337,0.5005613390487854,0.49979587670953257,0.5003061849357011,0.5035721575831802,0.5147974805353862,0.548683404776485
7,0.4929067156562564,0.5318942641355379,0.5337313737497449,0.5313329250867525,0.5216370687895489,0.5281179832618902,0.5286793223106756,0.5227597468871198,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.4929067156562564,0.5138803837517861,0.49785670545009186,0.5101551337007553,0.49229434578485404,0.5007654623392529,0.5017860787915901,0.5000510308226168,0.4929067156562564,0.529648907940396,0.5327107572974077,0.5312308634415187,0.531128801796285,0.5309246785058175,0.528577260665442,0.5284751990202082,0.4864258011839151,0.49224331496223717,0.5060216370687896,0.5018881404368238,0.4954582567870994,0.4987242294345785,0.5016329863237395,0.502194325372525,0.49683608899775467,0.5017860787915901,0.5080118391508471,0.5025005103082262,0.4948458869156971,0.5008675239844866,0.4990304143702797,0.4948458869156971,0.4967340273525209,0.5001530924678506,0.4995407225964483,0.49668299652990405,0.495968565013268,0.5009695856297204,0.4909165135741988,0.49448867115737904,0.5015819555011227,0.49913247601551336,0.49841804449887733,0.496325780771586,0.500357215758318,0.4958154725454174,0.5010206164523372,0.5001020616452337,0.502551541130843,0.5037252500510309,0.5032149418248623,0.5081649316186977,0.49816289038579303,0.5091767999300149,0.5337313737497449
8,0.495968565013268,0.5278628291488059,0.531128801796285,0.5290875688916106,0.5186262502551541,0.5251071647274954,0.5257195345988978,0.519034496836089,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.495968565013268,0.5118391508471116,0.4995917534190651,0.5012757705654215,0.49071239028373137,0.4940293937538273,0.4901510512349459,0.4957644417228006,0.495968565013268,0.5260767503572158,0.5310777709736682,0.5278628291488059,0.5277607675035721,0.5273525209226373,0.5252092263727292,0.5255154113084303,0.48647683200653197,0.4965299040620535,0.5033170034700959,0.49811185956317616,0.5042865890998163,0.4974994896917738,0.49550928760971624,0.5031128801796285,0.49943866095121453,0.4944376403347622,0.49770361298224125,0.4985711369667279,0.5037252500510309,0.5006123698714023,0.5000510308226168,0.49693815064298835,0.4995917534190651,0.5032659726474791,0.502908756889161,0.49938763012859766,0.5023984486629924,0.4975505205143907,0.5066340069401919,0.502551541130843,0.49561134925495,0.49964278424168196,0.4994896917738314,0.5008164931618698,0.5030618493570116,0.5049499897938354,0.49979587670953257,0.4977546438048581,0.5071953459889773,0.49811185956317616,0.49816289038579303,0.5072463768115942,0.501837109614207,0.5081547254541743,0.531128801796285
9,0.4810675648091447,0.5309246785058175,0.5374055929781588,0.5362829148805879,0.5304143702796489,0.5103082261686058,0.5103082261686058,0.5286793223106756,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.4810675648091447,0.5118391508471116,0.501479893855889,0.516840171463564,0.5049499897938354,0.4889773423147581,0.5038273116962645,0.512808736476832,0.4810675648091447,0.5280159216166564,0.536997346397224,0.5352622984282507,0.5353133292508675,0.5350071443151664,0.532965911410492,0.532965911410492,0.5061747295366401,0.48162890385793017,0.4966319657072872,0.49795876709532555,0.5034190651153296,0.501837109614207,0.4984690753214942,0.5052051439069197,0.49816289038579303,0.5033680342927128,0.49744845886915695,0.4983159828536436,0.501837109614207,0.4968871198203715,0.5020412329046744,0.49474382527046334,0.4997448458869157,0.4960706266585017,0.49892835272504593,0.5013778322106552,0.502194325372525,0.5009695856297204,0.5056644213104715,0.5041845274545825,0.5021432945499081,0.5012247397428047,0.5012757705654215,0.5028066952439273,0.49913247601551336,0.5043376199224332,0.496325780771586,0.499285568483364,0.4939273321085936,0.5045417432129006,0.5007654623392529,0.506582976117575,0.4972953664013064,0.5063482343335374,0.5374055929781588
