,dbscan_eps_0_1_min_samples_2,dbscan_eps_0_2_min_samples_2,dbscan_eps_0_3_min_samples_2,dbscan_eps_0_4_min_samples_2,dbscan_eps_0_5_min_samples_2,dbscan_eps_0_6_min_samples_2,dbscan_eps_0_7_min_samples_2,dbscan_eps_0_8_min_samples_2,dbscan_eps_0_9_min_samples_2,kernel_kmeans_n_clusters_1_kernel_gak_random_state_0,kernel_kmeans_n_clusters_2_kernel_gak_random_state_0,kernel_kmeans_n_clusters_3_kernel_gak_random_state_0,kernel_kmeans_n_clusters_4_kernel_gak_random_state_0,kernel_kmeans_n_clusters_5_kernel_gak_random_state_0,kernel_kmeans_n_clusters_6_kernel_gak_random_state_0,kernel_kmeans_n_clusters_7_kernel_gak_random_state_0,kernel_kmeans_n_clusters_8_kernel_gak_random_state_0,kmeans_n_clusters_1,kmeans_n_clusters_2,kmeans_n_clusters_3,kmeans_n_clusters_4,kmeans_n_clusters_5,kmeans_n_clusters_6,kmeans_n_clusters_7,kmeans_n_clusters_8,mean_shift_,optics_min_samples_7_xi_0_05_min_cluster_size_0_1,spectral_clustering_n_clusters_1_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_2_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_3_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_4_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_5_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_6_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_7_eigen_solver_arpack_affinity_nearest_neighbors,spectral_clustering_n_clusters_8_eigen_solver_arpack_affinity_nearest_neighbors,random_model_n1,random_model_n2,random_model_n3,random_model_n4,random_model_n5,random_model_n6,random_model_n7,random_model_n8,random_model_n9,random_model_n10,random_model_n11,average_model,optimal_clustering
0,0.43899455010566124,0.558714269825381,0.5895895895895896,0.5989767545323101,0.5955955955955956,0.5939050161272383,0.5945278611945278,0.5888777666555445,0.5544878211544878,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.43899455010566124,0.5329996663329997,0.5825158491825159,0.5991991991991992,0.5865643421198977,0.5909242575909243,0.5848292737181626,0.5861639417194973,0.43899455010566124,0.5915915915915916,0.6081414748081415,0.5834501167834502,0.5537315092870648,0.5461239016794572,0.5845623401178957,0.5903459014570126,0.43899455010566124,0.43899455010566124,0.5254810365921477,0.5229451673896118,0.5265932599265932,0.5224557891224558,0.5198754309865421,0.5236125013902792,0.5257034812590368,0.5261928595261929,0.5216104993882772,0.5265042820598376,0.5221888555221889,0.5552144737329924,0.6081414748081415
1,0.44506728951173397,0.5497942386831276,0.5449894338783228,0.5852964075186298,0.5856968079190301,0.5676787899010122,0.5717717717717717,0.5525525525525525,0.5338227116004893,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.44506728951173397,0.5630519408297187,0.5256812367923479,0.5845400956512068,0.5187854521187855,0.5677677677677677,0.5503725948170393,0.5522856189522857,0.44506728951173397,0.5173618062506952,0.5861861861861862,0.5851629407184963,0.5802691580469358,0.5609609609609609,0.5629184740295852,0.5545100656211768,0.44506728951173397,0.44506728951173397,0.5232343454565677,0.519408297186075,0.518385051718385,0.5187854521187855,0.5226115003892782,0.5222110999888777,0.517406295184073,0.5166944722500278,0.5190523857190524,0.5261706150595039,0.5145590034478923,0.5380293874121035,0.5861861861861862
2,0.44346568791013236,0.5953509064620176,0.6307640974307641,0.6307640974307641,0.6193749304860416,0.6187075964853742,0.6163051940829719,0.5846290735179624,0.544678011344678,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.44346568791013236,0.5868535201868536,0.6315204092981871,0.6300077855633411,0.6185741296852408,0.6170615059503949,0.5781781781781782,0.5896118340562785,0.44346568791013236,0.5893449004560116,0.6231120008897787,0.6324991658324992,0.6321877432988544,0.6002891780669558,0.5788900011122233,0.5880992103214325,0.44346568791013236,0.44346568791013236,0.513135357579802,0.5166054943832722,0.5240351462573685,0.5188299410521633,0.531420309198087,0.5227894561227895,0.5181181181181181,0.5182515849182516,0.5190968746524303,0.5160271382493604,0.5267934601267935,0.5760789596180542,0.6324991658324992
3,0.4397063730397064,0.5595595595595596,0.5778000222444667,0.6306528750973195,0.6310087865643421,0.6185518852185519,0.6144144144144145,0.6141029918807697,0.5400734067400734,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.4397063730397064,0.568190412634857,0.5749527305082861,0.6302524746969191,0.6301634968301635,0.6200645089533978,0.6173506840173507,0.6158825492158826,0.4397063730397064,0.5571571571571572,0.6304304304304305,0.6306528750973195,0.6282059837615394,0.6149482816149483,0.6145923701479257,0.6115226337448559,0.4397063730397064,0.4397063730397064,0.5185852519185853,0.5240129017906796,0.5210321432543655,0.5215215215215215,0.5222333444555667,0.5234345456567678,0.526637748859971,0.5274385496607719,0.5235235235235235,0.5202313424535647,0.5157824491157824,0.5751504591010765,0.6310087865643421
4,0.4537871204537871,0.5796908019130241,0.595751306862418,0.6216883550216884,0.6218218218218218,0.5962406851295741,0.5918807696585474,0.5667000333667,0.5433878322767212,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.4537871204537871,0.5596707818930041,0.6006450895339784,0.6219552886219553,0.6183516850183517,0.5996218440662885,0.568479590701813,0.5665665665665666,0.4537871204537871,0.5803581359136915,0.5791124457791125,0.6193304415526638,0.614792570348126,0.5957957957957958,0.609765320876432,0.5693693693693693,0.4537871204537871,0.4537871204537871,0.5097097097097097,0.5178066955844733,0.5228339450561673,0.5146034923812701,0.5154932710488266,0.5140696251807363,0.5124680235791347,0.5130463797130463,0.5138471805138471,0.5210098987876766,0.52114336558781,0.5662930420132066,0.6219552886219553
5,0.4395951507062618,0.5212323434545657,0.5789344900456012,0.5808920031142253,0.5873873873873874,0.5896118340562785,0.5816038260482705,0.5872984095206317,0.5400956512067623,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.4395951507062618,0.5463685908130352,0.5870314759203649,0.579735290846402,0.576220665109554,0.5905905905905906,0.5913469024580136,0.5775108441775109,0.4395951507062618,0.55669002335669,0.5372928484039595,0.5937937937937938,0.5962406851295741,0.5826715604493382,0.5917917917917918,0.5923701479257035,0.4395951507062618,0.4395951507062618,0.5209654098542987,0.5221666110555,0.5167834501167835,0.5210543877210544,0.522922922922923,0.5149149149149149,0.5221221221221222,0.5275942609275943,0.5187409631854076,0.5210543877210544,0.5202090979868758,0.5505439595974576,0.5962406851295741
6,0.4379713046379713,0.5769547325102881,0.5193415637860083,0.6224224224224224,0.6225114002891781,0.6130352574797019,0.6094761428094762,0.6067178289400511,0.548170392614837,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.4379713046379713,0.5813591369146924,0.5212545879212546,0.6222444666889111,0.6219330441552664,0.6116116116116116,0.6099655210766322,0.6093871649427205,0.4379713046379713,0.5297964631297964,0.6206873540206873,0.6214881548214881,0.6206873540206873,0.6088532977421867,0.6083639194750305,0.6057835613391169,0.4379713046379713,0.4379713046379713,0.5260593927260594,0.5233455677900123,0.5201868535201869,0.5228117005894783,0.51889667445223,0.5214770325881437,0.5215215215215215,0.517650984317651,0.5192080969858748,0.5223223223223223,0.5209876543209877,0.5667371074778481,0.6225114002891781
7,0.44571237904571237,0.588477366255144,0.6196641085529975,0.6133466800133467,0.6116561005449894,0.6104993882771661,0.5880324769213658,0.5923479034590146,0.5571571571571572,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.44571237904571237,0.5926593259926594,0.6167278389500612,0.6149927705483261,0.6088088088088088,0.6095651206762318,0.6083639194750305,0.5906573239906573,0.44571237904571237,0.5069291513735958,0.5958625291958626,0.6076076076076076,0.5939050161272383,0.5933266599933267,0.5931042153264375,0.5948392837281726,0.44571237904571237,0.44571237904571237,0.5132465799132466,0.5168501835168502,0.519652986319653,0.512890668446224,0.5154710265821377,0.5145367589812034,0.512134356578801,0.5111111111111111,0.5176954732510288,0.5204982760538316,0.5149371593816038,0.5680404684519911,0.6196641085529975
8,0.43948392837281725,0.5784228673117562,0.6243354465576688,0.6281170058947837,0.6209097986875765,0.6187298409520632,0.6045378712045378,0.5967967967967968,0.5451896340785229,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.43948392837281725,0.5878545211878545,0.6257146034923813,0.6285618952285619,0.6231787342898454,0.6191747302858414,0.6166833500166834,0.6000889778667556,0.43948392837281725,0.5289511733956178,0.583494605716828,0.6251362473584696,0.5992881770659548,0.5985763541319097,0.5908797686575464,0.5894116338560783,0.43948392837281725,0.43948392837281725,0.5208096985874764,0.5281948615281948,0.5210321432543655,0.5229896563229897,0.5307307307307307,0.5232565899232566,0.517161606050495,0.524902680458236,0.5248137025914804,0.5142253364475586,0.5196974752530308,0.5715353213295601,0.6285618952285619
9,0.44620175731286843,0.5826493159826494,0.5574685796908019,0.6088088088088088,0.6085418752085419,0.6000444889333778,0.5571126682237794,0.5850517183850518,0.5393615838060283,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.44620175731286843,0.5756200645089534,0.5677900122344567,0.6080969858747637,0.6072072072072072,0.6013346680013346,0.592970748526304,0.5863863863863864,0.44620175731286843,0.5723723723723724,0.5915915915915916,0.607741074407741,0.5605383160938716,0.5608942275608942,0.5614280947614281,0.5498609720831943,0.44620175731286843,0.44620175731286843,0.522144366588811,0.5131131131131131,0.517384050717384,0.5159159159159159,0.5254810365921477,0.5167612056500945,0.5206762317873429,0.5154265376487599,0.5179624068512957,0.5115560004448894,0.5208541875208542,0.5560696498968105,0.6088088088088088
